fecha/hora,Id. de liquidación,tipo ,Id. del pedido,sku,descripción,cantidad,marketplace,cumplimiento,ciudad del pedido,estado del pedido,código postal del pedido,modelo de recaudación de impuestos,ventas de productos,impuesto de ventas de productos,créditos de envío,impuesto de abono de envío,créditos por envoltorio de regalo,impuesto de créditos de envoltura,Tarifa reglamentaria,Impuesto sobre tarifa reglamentaria,descuentos promocionales,impuesto de reembolsos promocionales,impuesto de retenciones en la plataforma,tarifas de venta,tarifas fba,tarifas de otra transacción,otro,total
20 mar 2023 23:28:12 GMT-7,17551055381,Pedido,701-3293677-9604238,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,MARFIL,GUANAJUATO,36250,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
22 mar 2023 02:29:38 GMT-7,17631875511,Pedido,701-3135166-4965861,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,GUADALAJARA,JALISCO,44600,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
22 mar 2023 11:26:32 GMT-7,17631875511,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4441.57,-4441.57
23 mar 2023 16:01:12 GMT-7,17631875511,Pedido,702-8593776-6965819,PT0010,"FUEGO AZTECA® | 6-Pack Elíxir Ámbar Mini Aceite Picante - Infusión natural en Aceite de Oliva de chiles Chipotle, Morita, Rojo de Árbol y Ajo - s",1,amazon.com.mx,Vendedor,LOS MOCHIS,SINALOA,81240,MarketplaceFacilitator,349,0,65,0,0,0,0,0,0,0,0,-62.09,0,0,0,351.91
23 mar 2023 16:01:15 GMT-7,17631875511,Servicios de envío,702-8593776-6965819,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91.21,-91.21
26 mar 2023 21:36:46 GMT-7,17631875511,Pedido,701-1359200-1116260,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,3730,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
27 mar 2023 08:40:02 GMT-7,17631875511,Pedido,702-6341500-6701861,PT0022-MX,"FUEGO AZTECA | 6-Pack Nutty & Picante Mini - Salsa Gourmet Premium: mezcla fina de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Mor",4,amazon.com.mx,Vendedor,CIUDAD ADOLFO LOPEZ MATEOS,MEXICO,52929,MarketplaceFacilitator,1196,0,75,0,0,0,0,0,0,0,0,-190.66,0,0,0,1080.34
28 mar 2023 09:15:00 GMT-7,17631875511,Servicios de envío,702-6933780-7587438,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-145.23,-145.23
28 mar 2023 09:21:06 GMT-7,17631875511,Pedido,702-6933780-7587438,PT0022-MX,"FUEGO AZTECA | 6-Pack Nutty & Picante Mini - Salsa Gourmet Premium: mezcla fina de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Mor",1,amazon.com.mx,Vendedor,HERMOSILLO,SONORA,83247,MarketplaceFacilitator,299,0,41.28,0,0,0,0,0,0,0,0,-51.04,0,0,0,289.24
30 mar 2023 23:01:05 GMT-7,17631875511,Pedido,701-0584120-8638634,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,ZAPOPAN,JALISCO,45190,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
30 mar 2023 23:23:18 GMT-7,17631875511,Pedido,701-5155753-4679434,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,ZACATECAS,ZACATECAS,98085,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
31 mar 2023 02:37:44 GMT-7,17631875511,Pedido,701-1782204-2501031,PT0028-4-MX,FUEGO AZTECA | 4-Pack Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales -,1,amazon.com.mx,Amazon,CONKAL,YUCATAN,97345,MarketplaceFacilitator,599,0,0,0,0,0,0,0,0,0,0,-89.85,-73.89,0,0,435.26
31 mar 2023 22:25:04 GMT-7,17631875511,Pedido,701-6435835-6616204,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,CIUDAD APODACA,NUEVO LEON,66626,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
3 abr 2023 08:21:51 GMT-7,17631875511,Pedido,701-7263511-0697804,PT0012-MX,FUEGO AZTECA | 6-Pack Esencial Mini - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 6 piezas tama�,1,amazon.com.mx,Vendedor,PACHUCA DE SOTO,HIDALGO,42111,MarketplaceFacilitator,329,0,43.5,0,0,0,0,0,0,0,0,-55.88,0,0,0,316.62
3 abr 2023 08:35:10 GMT-7,17631875511,Servicios de envío,702-8007269-5137820,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91.12,-91.12
3 abr 2023 08:35:33 GMT-7,17631875511,Pedido,702-8007269-5137820,PT0028-MX,"FUEGO AZTECA | 3-Pack Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - I",1,amazon.com.mx,Vendedor,TEXCOCO DE MORA,MEXICO,56120,MarketplaceFacilitator,459,0,75,0,0,0,0,0,0,0,0,-80.1,0,0,0,453.9
3 abr 2023 15:09:03 GMT-7,17631875511,Servicios de envío,701-1392329-2824252,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.13,-71.13
3 abr 2023 15:09:16 GMT-7,17631875511,Pedido,701-1392329-2824252,PT0012-MX,FUEGO AZTECA | 6-Pack Esencial Mini - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 6 piezas tama�,1,amazon.com.mx,Vendedor,GUADALAJARA,JALISCO,44970,MarketplaceFacilitator,329,0,43.5,0,0,0,0,0,0,0,0,-55.88,0,0,0,316.62
3 abr 2023 16:21:57 GMT-7,17631875511,Pedido,702-9722327-3390609,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,GUADALAJARA,JALISCO,44720,MarketplaceFacilitator,424,0,0,0,0,0,0,0,0,0,0,-63.6,-73.89,0,0,286.51
4 abr 2023 16:51:11 GMT-7,17720519211,Tarifa de inventario FBA,INT00002,,Solicitud de retiro de inventario de Logística de Amazon: tarifa por devolución,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61.14,-61.14
5 abr 2023 11:23:37 GMT-7,17720519211,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2212.39,-2212.39
5 abr 2023 12:42:55 GMT-7,17720519211,Pedido,701-2417173-5361001,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,4500,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
5 abr 2023 21:32:01 GMT-7,17720519211,Pedido,701-2666827-2411432,PT0028-2-MX,FUEGO AZTECA | 2-Pack Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales -,1,amazon.com.mx,Amazon,TUXTLA GUTIERREZ,CHIAPAS,29100,MarketplaceFacilitator,288,0,0,0,0,0,0,0,0,0,0,-23.04,-68.86,0,0,196.1
6 abr 2023 08:10:36 GMT-7,17720519211,Servicios de envío,702-1545023-8389852,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-228.22,-228.22
6 abr 2023 08:10:39 GMT-7,17720519211,Pedido,702-1545023-8389852,UZ-RY7S-XJE3,"FUEGO AZTECA® | Elíxir Ámbar Aceite Picante - Infusión natural en Aceite de Oliva de chiles Chipotle, Morita, Rojo de Árbol y Ajo - sólo Ingredi",1,amazon.com.mx,Vendedor,MACUSPANA,TABASCO,86709,MarketplaceFacilitator,499,0,65,0,0,0,0,0,0,0,0,-84.6,0,0,0,479.4
6 abr 2023 13:25:38 GMT-7,17720519211,Pedido,702-0163087-5019475,UZ-RY7S-XJE3,"FUEGO AZTECA® | Elíxir Ámbar Aceite Picante - Infusión natural en Aceite de Oliva de chiles Chipotle, Morita, Rojo de Árbol y Ajo - sólo Ingredi",1,amazon.com.mx,Vendedor,COLIMA,COLIMA,28000,MarketplaceFacilitator,499,0,65,0,0,0,0,0,0,0,0,-84.6,0,0,0,479.4
6 abr 2023 13:25:47 GMT-7,17720519211,Servicios de envío,702-0163087-5019475,,Etiqueta de envío comprada a través de Amazon,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.99,-65.99
7 abr 2023 20:26:52 GMT-7,17720519211,Tarifa de inventario FBA,,,Tarifas de almacenamiento de Logística de Amazon,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.75,-67.75
9 abr 2023 21:38:21 GMT-7,17720519211,Pedido,702-9003398-2101019,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,2720,MarketplaceFacilitator,299,0,79,0,0,0,0,0,-29.9,0,0,-21.53,-147.86,0,0,178.71
10 abr 2023 21:40:15 GMT-7,17720519211,Pedido,702-1991752-0427434,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,1900,MarketplaceFacilitator,189,0,0,0,0,0,0,0,0,0,0,-15.11,-61.93,0,0,111.96
11 abr 2023 13:56:07 GMT-7,17720519211,Tarifa de servicio,,,Suscripción,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-241.34,-241.34
12 abr 2023 13:27:13 GMT-7,17720519211,Pedido,701-8553521-7500255,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,PUERTO VALLARTA,JALISCO,48350,MarketplaceFacilitator,189,0,0,0,0,0,0,0,0,0,0,-15.11,-61.93,0,0,111.96
12 abr 2023 16:36:39 GMT-7,17720519211,Pedido,701-9870736-9659408,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",2,amazon.com.mx,Amazon,PUERTO VALLARTA,JALISCO,48330,MarketplaceFacilitator,398,0,0,0,0,0,0,0,0,0,0,-31.83,-123.86,0,0,242.31
13 abr 2023 11:19:08 GMT-7,17720519211,Pedido,701-0489056-2441020,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,15020,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
13 abr 2023 22:44:54 GMT-7,17720519211,Pedido,702-2008143-2911422,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,SAN LUIS POTOSI,SAN LUIS POTOSI,78250,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
14 abr 2023 10:28:56 GMT-7,17720519211,Pedido,701-5603762-2510609,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",4,amazon.com.mx,Amazon,MONTERREY,NUEVO LEON,64619,MarketplaceFacilitator,1196,0,0,0,0,0,0,0,0,0,0,-95.68,-275.44,0,0,824.88
17 abr 2023 13:04:57 GMT-7,17720519211,Pedido,702-7752166-4807455,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,Conkal,Yucatán,97345,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
18 abr 2023 01:31:48 GMT-7,17720519211,Pedido,702-4217866-1373036,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,MERIDA,YUCATAN,97302,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
19 abr 2023 11:23:40 GMT-7,17802400361,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3600.13,-3600.13
21 abr 2023 01:26:38 GMT-7,17802400361,Pedido,701-8798655-7625841,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,15500,MarketplaceFacilitator,189,0,0,0,0,0,0,0,0,0,0,-15.11,-61.93,0,0,111.96
21 abr 2023 19:30:47 GMT-7,17802400361,Pedido,702-6116948-5869829,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,3400,MarketplaceFacilitator,189,0,0,0,0,0,0,0,0,0,0,-15.11,-61.93,0,0,111.96
21 abr 2023 22:32:34 GMT-7,17802400361,Pedido,702-1863726-2101812,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,MONTERREY,NUEVO LEON,64990,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
22 abr 2023 21:37:46 GMT-7,17802400361,Pedido,701-7258738-2014618,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,Ciudad de Mexico,Distrito Federal,4250,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
24 abr 2023 12:56:56 GMT-7,17802400361,Pedido,702-2804374-3616226,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,JIUTEPEC,MORELOS,62570,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
25 abr 2023 11:31:25 GMT-7,17802400361,Tarifa de inventario FBA,,,Cargos por transporte de envíos a Amazon ,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-166.62,-166.62
25 abr 2023 13:00:29 GMT-7,17802400361,Pedido,702-7885650-8153869,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,11040,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
30 abr 2023 21:46:30 GMT-7,17802400361,Pedido,702-5944779-2284249,PT0003-4-MX,"FUEGO AZTECA® | 4-Pack Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol",1,amazon.com.mx,Amazon,NAUCALPAN DE JUAREZ,MEXICO,53240,MarketplaceFacilitator,669,0,0,0,0,0,0,0,0,0,0,-100.35,-73.89,0,0,494.76
2 may 2023 02:07:16 GMT-7,17802400361,Pedido,702-9799453-3206650,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,11000,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
2 may 2023 02:07:16 GMT-7,17802400361,Pedido,702-9799453-3206650,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,11000,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
3 may 2023 11:25:11 GMT-7,17888417071,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3408.91,-3408.91
6 may 2023 00:59:36 GMT-7,17888417071,Pedido,701-3094297-0746623,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,ZAPOPAN,JALISCO,45036,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
6 may 2023 01:27:14 GMT-7,17888417071,Pedido,702-0978636-4891455,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,1080,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
7 may 2023 16:51:42 GMT-7,17888417071,Tarifa de inventario FBA,,,Tarifas de almacenamiento de Logística de Amazon,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.48,-51.48
9 may 2023 16:25:21 GMT-7,17888417071,Pedido,701-2624699-7734640,PT0028-1-MX,FUEGO AZTECA | Néctar Ígneo - Salsa Premium: Pulpa de Mango con Chile Habanero y Aceite de Oliva - Textura cremosa - Ingredientes naturales - Nivel,1,amazon.com.mx,Amazon,Tejupilco,Mexico,51412,MarketplaceFacilitator,170,0,0,0,0,0,0,0,0,0,0,-13.6,-61.93,0,0,94.47
11 may 2023 10:06:15 GMT-7,17888417071,Tarifa de servicio,,,Suscripción,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-345.44,-345.44
11 may 2023 10:34:53 GMT-7,17888417071,Pedido,701-6337855-0844229,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,TIJUANA,BAJA CALIFORNIA,22666,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
14 may 2023 15:14:45 GMT-7,17888417071,Tarifa de inventario FBA,,,Tarifa por etiquetado,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14 may 2023 15:14:54 GMT-7,17888417071,Tarifa de inventario FBA,,,Tarifa por papel burbuja,,Amazon.com.mx,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14 may 2023 16:26:08 GMT-7,17888417071,Pedido,702-9482700-5843459,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",1,amazon.com.mx,Amazon,TLAJOMULCO DE ZUNIGA,JALISCO,45645,MarketplaceFacilitator,299,0,0,0,0,0,0,0,0,0,0,-23.92,-68.86,0,0,206.22
15 may 2023 21:34:50 GMT-7,17888417071,Pedido,702-9383370-0993063,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,CIUDAD ADOLFO LÓPEZ MATEOS,MÉXICO,52938,MarketplaceFacilitator,499,0,0,0,0,0,0,0,0,0,0,-74.85,-73.89,0,0,350.26
16 may 2023 22:37:33 GMT-7,17970404751,Pedido,702-5285209-9801830,PT0003-4-MX,"FUEGO AZTECA® | 4-Pack Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol",1,amazon.com.mx,Amazon,MONTERREY,NUEVO LEON,64020,MarketplaceFacilitator,669,0,0,0,0,0,0,0,0,0,0,-100.35,-73.89,0,0,494.76
17 may 2023 21:29:17 GMT-7,17970404751,Pedido,701-3581908-5601037,PT001,"FUEGO AZTECA® | Elíxir Ámbar - Salsa/Infusión natural en Aceite de Oliva de 3 Variedades de Chiles y Ajo: Chile Chipotle, Morita & Rojo de Árbol",2,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,3103,MarketplaceFacilitator,598,0,0,0,0,0,0,0,-358.8,0,0,-19.14,-137.72,0,0,82.34
18 may 2023 16:42:00 GMT-7,17970404751,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1479.99,-1479.99
18 may 2023 17:14:43 GMT-7,17970404751,Pedido,701-8984329-7569048,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,Torreon,Coahuila,27276,MarketplaceFacilitator,199,0,0,0,0,0,0,0,-99.5,0,0,-8,-61.93,0,0,29.57
20 may 2023 15:57:55 GMT-7,17970404751,Reembolso,701-8984329-7569048,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,Torreon,Coahuila,27276,,-199,0,0,0,0,0,0,0,99.5,0,0,6.4,0,0,0,-93.1
21 may 2023 04:37:25 GMT-7,17970404751,Pedido,701-8984329-7569048,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,Torreon,Coahuila,27276,MarketplaceFacilitator,199,0,0,0,0,0,0,0,-99.5,0,0,-8,-61.93,0,0,29.57
26 may 2023 01:26:56 GMT-7,17970404751,Pedido,702-3335418-6579435,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,GUAYMAS,SONORA,85506,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
29 may 2023 21:35:22 GMT-7,17970404751,Pedido,701-2524021-4353018,PT003,"FUEGO AZTECA® | Manjar Emperador - Salsa Premium: mezcla de Chiles y Ajo tostados en Aceite de Oliva - Chile Morita, Chipotle & Rojo de Árbol - sól",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,3330,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
30 may 2023 00:53:33 GMT-7,17970404751,Pedido,701-8915039-5211444,PT0009,FUEGO AZTECA | 3-Pack Esencial - Kit de 3 Salsas Premium en Aceite de Oliva: Néctar Ígneo + Manjar Emperador + Nutty & Picante - 3 piezas de 200g c/,1,amazon.com.mx,Amazon,VALLADOLID,YUCATAN,97783,MarketplaceFacilitator,399,0,0,0,0,0,0,0,0,0,0,-59.84,-73.89,0,0,265.27
30 may 2023 02:05:42 GMT-7,17970404751,Pedido,702-8105162-8971429,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,CIUDAD DE MEXICO,CIUDAD DE MEXICO,1219,MarketplaceFacilitator,199,0,0,0,0,0,0,0,0,0,0,-15.92,-61.93,0,0,121.15
30 may 2023 10:26:56 GMT-7,17970404751,Pedido,701-6360660-6797858,7S-HYA1-PK4A,"FUEGO AZTECA | Nutty & Picante - Salsa Premium: mezcla de Chiles tostados, Ciruela Pasa y Nuez en Aceite de Oliva - Chile Morita & Habanero - Ingredie",1,amazon.com.mx,Amazon,TIJUANA,BAJA CALIFORNIA,22666,MarketplaceFacilitator,169,0,0,0,0,0,0,0,0,0,0,-13.53,-61.93,0,0,93.54
31 may 2023 11:42:16 GMT-7,18055134061,Trasferir,,,A la cuenta que finaliza en: 750,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1315.24,-1315.24
